1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug,Access to electricity (% of population),"Access to electricity, urban (% of urban population)",Renewable electricity output (% of total electricity output)
492.0,4.0,42.0,946.0,1.0,0.7,1.4,3.0,961.0,626.0,2.0,1.0,3.0,3.0,3.0,2.0,16.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.03,Latin America,Mexico,mexico-city-mexico,99.0,99.3000030517578,15.3941337927222
223.0,3.0,19.0,976.0,1.0,0.63,1.11,3.0,697.0,349.0,2.0,1.0,3.0,4.0,3.0,2.0,10.0,2.0,3.0,2.0,3.0,1.7537773516111237,0.0,0.0,2.0,3.0,4.0,4.0,4.51,Latin America,Mexico,cancun-mexico,99.0,99.3000030517578,15.3941337927222
367.0,2.0,54.0,2074.0,1.0,0.66,1.94,3.0,1072.0,512.0,1.0,1.0,1.0,2.0,3.0,2.0,16.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,3.54,Latin America,Mexico,tulum-mexico,99.0,99.3000030517578,15.3941337927222
369.0,2.0,53.0,1617.0,1.0,0.61,1.23,3.0,938.0,483.0,2.0,1.0,4.0,3.0,3.0,2.0,16.0,2.0,2.0,2.0,3.0,1.8708990112094217,0.0,0.0,1.0,3.0,4.0,4.0,4.17,Latin America,Mexico,playa-del-carmen-mexico,99.0,99.3000030517578,15.3941337927222
216.0,4.0,41.0,641.0,1.0,0.67,1.54,3.0,627.0,380.0,2.0,1.0,3.0,2.0,3.0,2.0,12.0,2.0,2.0,2.0,3.0,1.818970018797035,0.0,0.0,1.0,3.0,4.0,4.0,4.2,Latin America,Mexico,guadalajara-mexico,99.0,99.3000030517578,15.3941337927222
211.0,2.0,19.0,763.0,1.0,0.7,1.63,3.0,615.0,363.0,2.0,1.0,4.0,2.0,3.0,2.0,11.0,2.0,2.0,2.0,3.0,1.950083469250789,0.0,0.0,2.0,3.0,4.0,4.0,3.11,Latin America,Mexico,oaxaca-mexico,99.0,99.3000030517578,15.3941337927222
263.0,3.0,86.0,793.0,1.0,0.66,1.91,3.0,735.0,439.0,2.0,1.0,4.0,2.0,3.0,2.0,19.0,1.0,2.0,2.0,3.0,1.9358052266139152,0.0,0.0,1.0,3.0,4.0,4.0,3.75,Latin America,Mexico,monterrey-mexico,99.0,99.3000030517578,15.3941337927222
272.0,3.0,14.0,1403.0,1.0,0.56,0.7,3.0,784.0,358.0,2.0,1.0,2.0,4.0,3.0,2.0,14.0,2.0,1.0,2.0,3.0,1.5152240826750314,0.0,0.0,1.0,3.0,4.0,4.0,3.86,Latin America,Mexico,tijuana-mexico,99.0,99.3000030517578,15.3941337927222
290.0,2.0,34.0,1830.0,1.0,0.44,0.88,3.0,861.0,368.0,2.0,1.0,4.0,3.0,3.0,2.0,19.0,3.0,2.0,2.0,3.0,1.758076501112074,0.0,0.0,2.0,3.0,4.0,4.0,3.95,Latin America,Mexico,puerto-vallarta-mexico,99.0,99.3000030517578,15.3941337927222
527.0,2.0,13.0,1769.0,1.0,0.44,1.36,3.0,1034.0,599.0,2.0,1.0,4.0,2.0,3.0,2.0,19.0,2.0,2.0,2.0,3.0,2.058252603841563,0.0,0.0,2.0,3.0,4.0,4.0,3.88,Latin America,Mexico,san-miguel-de-allende-mexico,99.0,99.3000030517578,15.3941337927222
175.0,2.0,28.0,610.0,1.0,0.5,1.21,3.0,560.0,306.0,2.0,1.0,4.0,2.0,3.0,2.0,20.0,2.0,2.0,2.0,3.0,1.86792799104292,0.0,0.0,2.0,3.0,4.0,4.0,4.17,Latin America,Mexico,hermosillo-mexico,99.0,99.3000030517578,15.3941337927222
181.0,2.0,58.0,793.0,1.0,0.72,1.71,3.0,655.0,376.0,2.0,1.0,3.0,2.0,3.0,2.0,16.0,2.0,1.0,2.0,3.0,1.4456745828959388,0.0,0.0,2.0,3.0,4.0,4.0,4.1,Latin America,Mexico,merida-mexico,99.0,99.3000030517578,15.3941337927222
258.0,2.0,32.0,1586.0,1.0,0.68,1.98,3.0,907.0,441.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,3.31,Latin America,Mexico,puebla-mexico,99.0,99.3000030517578,15.3941337927222
264.0,2.0,25.0,610.0,1.0,0.63,1.48,3.0,615.0,402.0,2.0,1.0,4.0,3.0,3.0,2.0,16.0,2.0,1.0,2.0,3.0,1.8361177429940867,0.0,0.0,2.0,3.0,4.0,4.0,4.13,Latin America,Mexico,queretaro-mexico,99.0,99.3000030517578,15.3941337927222
307.0,2.0,80.0,458.0,1.0,0.6,2.35,3.0,626.0,493.0,1.0,1.0,1.0,2.0,3.0,2.0,14.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,2.0,3.45,Latin America,Mexico,toluca-mexico,99.0,99.3000030517578,15.3941337927222
503.0,2.0,68.0,1312.0,1.0662196989600998,0.54,0.7,3.0,1064.0,631.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,2.043747692561886,1.0,0.0,3.0,2.0,1.0,1.0,4.45,Middle East,Jordan,amman-jordan,99.8981704711914,99.9981918334961,0.967708004628169
426.0,2.0,23.0,885.0,2.0,0.44,1.41,3.0,789.0,522.0,2.0,1.0,2.0,3.0,1.0,1.0,18.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,4.83,Asia,Vietnam,ho-chi-minh-city-vietnam,99.8213043212891,100.0,36.7320576972006
239.0,2.0,21.0,1037.0,2.0,0.31,0.43,3.0,575.0,274.0,2.0,1.0,3.0,3.0,1.0,1.0,22.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,4.24,Asia,Vietnam,hoi-an-vietnam,99.8213043212891,100.0,36.7320576972006
425.0,2.0,30.0,854.0,2.0,0.43,1.27,3.0,691.0,492.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.96,Asia,Vietnam,hanoi-vietnam,99.8213043212891,100.0,36.7320576972006
455.0,2.0,14.0,1373.0,2.0,0.44,1.02,3.0,880.0,514.0,2.0,1.0,3.0,2.0,1.0,1.0,17.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,4.2,Asia,Vietnam,da-nang-vietnam,99.8213043212891,100.0,36.7320576972006
218.0,2.0,12.0,793.0,2.0,0.44,1.31,3.0,555.0,332.0,2.0,1.0,4.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,4.35,Asia,Vietnam,da-lat-vietnam,99.8213043212891,100.0,36.7320576972006
261.0,2.0,14.0,793.0,2.0,0.44,0.44,3.0,452.0,279.0,2.0,1.0,3.0,3.0,1.0,1.0,17.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,4.2,Asia,Vietnam,nha-trang-vietnam,99.8213043212891,100.0,36.7320576972006
216.5673876995116,2.0,17.0,1312.0,2.0,0.29,0.58,3.0,518.0,588.8184187050023,2.0,1.0,3.0,2.0,1.0,1.0,25.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,3.97,Asia,Vietnam,mui-ne-vietnam,99.8213043212891,100.0,36.7320576972006
2740.0,2.0,49.0,2135.0,3.0,1.06,3.4,1.0,2801.0,2347.0,2.0,1.0,2.0,4.0,2.0,1.0,44.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,3.0,4.0,4.11,Asia,China,hong-kong-china,100.0,100.0,23.926817173663
401.0,2.0,59.0,1586.0,3.0,0.53,3.9,3.0,1053.0,686.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.52,Asia,China,zhuhai-china,100.0,100.0,23.926817173663
691.0,2.0,61.0,1312.0,3.0,0.61,3.51,3.0,1226.0,940.0,2.0,1.0,2.0,2.0,2.0,1.0,15.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,4.25,Asia,China,shenzhen-china,100.0,100.0,23.926817173663
717.0,2.0,84.0,1525.0,3.0,1.0,3.95,3.0,1399.0,1031.0,4.0,1.0,4.0,3.0,2.0,1.0,8.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0,4.26,Asia,China,shanghai-china,100.0,100.0,23.926817173663
534.0,3.0,65.0,641.0,3.0,0.51,4.19,3.0,971.0,872.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.55,Asia,China,dongguan-china,100.0,100.0,23.926817173663
392.0,2.0,106.0,1098.0,3.0,0.46,1.0,3.0,759.0,451.0,3.0,1.0,3.0,2.0,2.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,4.22,Asia,China,hangzhou-china,100.0,100.0,23.926817173663
376.0,2.0,150.0,946.0,3.0,0.41,0.75,3.0,678.0,420.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,4.14,Asia,China,chengdu-china,100.0,100.0,23.926817173663
400.0,2.0,137.0,4880.0,3.0,0.41,0.75,2.0,1687.0,453.0,3.0,1.0,3.0,3.0,2.0,1.0,8.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.42,Asia,China,nanjing-china,100.0,100.0,23.926817173663
601.0,2.0,72.0,1190.0,3.0,0.43,0.95,3.0,1030.0,651.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.97,Asia,China,guangzhou-china,100.0,100.0,23.926817173663
750.0,2.0,108.0,1952.0,3.0,0.75,2.96,2.0,1458.0,972.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.76,Asia,China,beijing-china,100.0,100.0,23.926817173663
313.0,2.0,189.0,1014.3474181370616,3.0,0.5,3.0,3.0,1001.0258437734544,525.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.68,Asia,China,xian-china,100.0,100.0,23.926817173663
400.0,2.0,124.0,946.0,3.0,0.4,0.75,3.0,688.0,440.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,2.93,Asia,China,wuhan-china,100.0,100.0,23.926817173663
282.0,2.0,82.0,1373.0,3.0,0.54,3.52,3.0,920.0,568.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.48,Asia,China,kunming-china,100.0,100.0,23.926817173663
180.0,2.0,44.0,833.7131878968661,3.0,0.58,0.0,3.0,438.0,250.0,1.612515054133199,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,3.61,Asia,China,yangshuo-china,100.0,100.0,23.926817173663
466.0,2.0,97.0,1525.0,3.0,0.41,0.75,3.0,916.0,506.0,3.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.57,Asia,China,suzhou-china,100.0,100.0,23.926817173663
233.0,2.0,106.0,1007.0,3.0,0.45,0.98,3.0,574.0,305.0,3.0,1.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,4.2,Asia,China,chongqing-china,100.0,100.0,23.926817173663
225.0,2.0,83.0,1617.0,3.0,0.59,0.0,3.0,759.0,293.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.46,Asia,China,guilin-china,100.0,100.0,23.926817173663
1113.0,3.0,8.0,1708.0,3.0,0.85,1.7,2.0,1613.0,1181.0,2.0,1.0,2.0,4.0,2.0,1.0,11.0,1.0,2.0,2.0,3.0,1.9657070097831315,0.0,0.0,3.0,3.0,3.0,4.0,3.76,Asia,China,macau-china,100.0,100.0,23.926817173663
277.0,2.0,171.0,1586.0,3.0,0.41,0.75,3.0,742.0,332.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.15,Asia,China,zhengzhou-china,100.0,100.0,23.926817173663
423.0,2.0,62.0,1678.0,3.0,0.54,4.4,3.0,1121.0,762.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.84,Asia,China,xiamen-china,100.0,100.0,23.926817173663
450.0,2.0,84.0,1678.0,3.0,0.56,1.25,3.0,1060.0,589.0,2.0,1.0,3.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.56,Asia,China,dalian-china,100.0,100.0,23.926817173663
450.0,2.0,119.0,976.0,3.0,0.6,2.65,3.0,864.0,628.0,3.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.45,Asia,China,harbin-china,100.0,100.0,23.926817173663
115.0,2.0,105.0,671.0,3.0,0.5,4.12,3.0,585.0,458.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.46,Asia,China,shaoxing-china,100.0,100.0,23.926817173663
265.0,2.0,146.0,1464.0,3.0,0.6,4.61,3.0,913.0,627.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.34,Asia,China,hohhot-china,100.0,100.0,23.926817173663
346.0,2.0,51.0,1037.0,3.0,0.54,0.0,3.0,703.0,394.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.52,Asia,China,zhangjiakou-china,100.0,100.0,23.926817173663
179.0,2.0,98.0,641.0,3.0,0.5,4.23,3.0,636.0,530.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.52,Asia,China,huaian-china,100.0,100.0,23.926817173663
214.0,2.0,116.0,915.0,3.0,0.35,0.5,3.0,527.0,261.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,4.09,Asia,China,nanchang-china,100.0,100.0,23.926817173663
450.0,2.0,94.0,1555.2992553482488,3.0,0.46,3.87,3.0,1019.0,754.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.52,Asia,China,changsha-china,100.0,100.0,23.926817173663
307.0,2.0,146.0,1129.0,3.0,0.44,4.16,3.0,921.0,700.0,2.0,1.0,1.0,1.0,2.0,1.0,44.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.37,Asia,China,urumqi-china,100.0,100.0,23.926817173663
154.0,2.0,88.0,1891.0,3.0,0.48,3.97,3.0,845.0,430.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.49,Asia,China,yiwu-china,100.0,100.0,23.926817173663
376.0,2.0,86.0,1129.0,3.0,0.5,4.03,3.0,922.0,694.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.77,Asia,China,ningbo-china,100.0,100.0,23.926817173663
330.0,2.0,101.0,1525.0,3.0,0.48,4.38,3.0,1010.0,685.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.44,Asia,China,wuxi-china,100.0,100.0,23.926817173663
375.0,2.0,106.0,721.7009102025216,3.0,0.5,1.0,3.0,792.0,478.0,3.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,4.11,Asia,China,qingdao-china,100.0,100.0,23.926817173663
559.0,2.0,163.0,1678.0,3.0,0.58,0.0,3.0,1004.0,573.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.34,Asia,China,xining-china,100.0,100.0,23.926817173663
415.0,2.0,64.0,1196.7082465076542,3.0,0.49,3.91,3.0,954.0,730.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.56,Asia,China,fuzhou-china,100.0,100.0,23.926817173663
319.0,2.0,129.0,824.0,3.0,0.5,4.5,3.0,772.0,648.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.45,Asia,China,shenyang-china,100.0,100.0,23.926817173663
181.0,2.0,85.0,702.0,3.0,0.22,4.2,3.0,533.0,479.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.52,Asia,China,guiyang-china,100.0,100.0,23.926817173663
703.0,2.0,92.0,1159.0,3.0,0.53,0.0,3.0,1017.0,707.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.47,Asia,China,wuhu-china,100.0,100.0,23.926817173663
418.0,3.0,24.0,1312.0,3.0,0.69,2.35,3.0,891.0,591.0,2.0,1.0,3.0,2.0,3.0,1.0,19.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,4.54,Asia,Thailand,phuket-thailand,99.5999984741211,99.6999969482422,8.53847884788479
167.0,2.0,7.0,2593.0,3.0,0.75,2.26,3.0,1065.0,399.0,4.0,1.0,3.0,2.0,3.0,1.0,21.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,3.75,Asia,Thailand,ko-tao-thailand,99.5999984741211,99.6999969482422,8.53847884788479
301.0,2.0,16.0,1251.0,3.0,0.3,2.22,3.0,723.0,453.0,2.0,1.0,3.0,2.0,3.0,1.0,21.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.62,Asia,Thailand,ko-pha-ngan-thailand,99.5999984741211,99.6999969482422,8.53847884788479
347.0,2.0,46.0,1007.0,3.0,0.4,2.22,3.0,728.0,509.0,2.0,1.0,3.0,3.0,3.0,1.0,20.0,2.0,2.0456126140850026,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,4.0,4.97,Asia,Thailand,chiang-mai-thailand,99.5999984741211,99.6999969482422,8.53847884788479
452.0,2.0,15.0,976.0,3.0,0.75,2.19,3.0,950.0,626.0,4.0,1.0,3.0,2.0,3.0,1.0,18.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,3.49,Asia,Thailand,ko-lanta-thailand,99.5999984741211,99.6999969482422,8.53847884788479
628.0,4.0,42.0,1342.0,3.0,0.61,2.38,3.0,1080.0,778.0,3.0,1.0,3.0,3.0,3.0,1.0,19.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,4.0,4.9,Asia,Thailand,bangkok-thailand,99.5999984741211,99.6999969482422,8.53847884788479
436.0224599665397,2.0,10.0,1159.0,3.0,0.36,1.43,3.0,471.0,688.2277711591838,2.0,1.0,3.0,2.0,3.0,1.0,22.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,3.65,Asia,Thailand,krabi-thailand,99.5999984741211,99.6999969482422,8.53847884788479
362.0,2.0,15.0,1098.0,3.0,0.48,1.51,3.0,728.0,477.0,2.0,1.0,3.0,2.0,3.0,1.0,33.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,3.62,Asia,Thailand,ao-nang-thailand,99.5999984741211,99.6999969482422,8.53847884788479
602.0,2.0,7.0,1769.0,3.0,0.88,2.26,3.0,1126.0,733.0,3.0,1.0,4.0,3.0,3.0,1.0,18.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.64,Asia,Thailand,ko-samui-thailand,99.5999984741211,99.6999969482422,8.53847884788479
296.0,2.0,13.0,763.0,3.0,0.3,1.51,3.0,587.0,416.0,2.0,1.0,4.0,1.0,3.0,1.0,11.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,4.0,3.88,Asia,Thailand,pai-thailand,99.5999984741211,99.6999969482422,8.53847884788479
211.0,2.0,2.0,1708.0,3.0,0.52,1.51,3.0,768.0,344.0,2.0,1.0,2.0,2.0,3.0,1.0,18.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,3.63,Asia,Thailand,hua-hin-thailand,99.5999984741211,99.6999969482422,8.53847884788479
151.0,2.0,15.0,2013.0,3.0,0.75,2.26,3.0,828.0,340.0,2.0,1.0,3.0,2.0,3.0,1.0,21.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.98,Asia,Thailand,ko-phi-phi-thailand,99.5999984741211,99.6999969482422,8.53847884788479
431.0,2.0,8.0,1312.0,3.0,0.0,0.0,3.0,779.0,393.0,2.0,1.0,3.0,2.0,3.0,1.0,18.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,3.7,Asia,Thailand,ko-chang-thailand,99.5999984741211,99.6999969482422,8.53847884788479
521.0,3.0,10.0,1159.0,3.0,0.8,2.06,3.0,929.0,659.0,1.0,1.0,4.0,3.0,3.0,1.0,17.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,4.0,4.04,Asia,Thailand,pattaya-thailand,99.5999984741211,99.6999969482422,8.53847884788479
1383.0,2.0,11.0,4148.0,3.0,0.45,0.75,3.0,2125.0,1235.0,2.0,1.0,3.0,2.0,3.0,1.0,33.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,3.57,Asia,Thailand,ko-lipe-thailand,99.5999984741211,99.6999969482422,8.53847884788479
325.0,2.0,49.0,976.0,3.0,0.45,1.98,3.0,669.0,471.0,2.0,1.0,4.0,3.0,3.0,1.0,20.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,4.15,Asia,Thailand,chiang-rai-thailand,99.5999984741211,99.6999969482422,8.53847884788479
619.0,4.0,29.0,976.0,1.0,0.62,2.47,3.0,1067.0,832.0,2.0,1.0,3.0,2.0,3.0,3.0,16.0,1.0,2.0,2.0,3.0,2.3832532594174496,1.0,0.0,3.0,3.0,1.0,4.0,4.45,Asia,Malaysia,kuala-lumpur-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
272.0,2.0,26.0,702.0,1.0,0.59,1.98,3.0,637.0,465.0,2.0,1.0,3.0,2.0,3.0,3.0,9.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,4.06,Asia,Malaysia,kuching-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
217.0,2.0,21.0,1068.0,1.0,0.59,0.62,3.0,593.0,299.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,2.0,1.0,2.0,3.0,1.44867050361242,0.0,0.0,3.0,3.0,1.0,4.0,3.79,Asia,Malaysia,kota-kinabalu-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
371.0,2.0,23.0,1159.0,1.0,0.59,0.62,3.0,729.0,430.0,1.0,1.0,2.0,1.0,3.0,3.0,17.0,2.0,1.0,2.0,3.0,1.7943275563361112,0.0,0.0,2.0,3.0,1.0,4.0,3.66,Asia,Malaysia,johor-bahru-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
1177.0,2.0,21.0,3538.0,1.0,0.54,2.25,2.0,2012.0,1240.0,2.0,1.0,2.0,2.0,3.0,3.0,18.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,3.86,Asia,Malaysia,malacca-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
173.0,2.0,21.0,1251.0,1.0,0.57,2.53,3.0,703.0,414.0,2.0,1.0,2.0,2.0,3.0,3.0,17.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,3.59,Asia,Malaysia,ipoh-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
272.0,2.0,26.0,1129.0,1.0,0.65,2.25,3.0,782.0,509.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,4.23,Asia,Malaysia,penang-malaysia,99.7788162231445,99.9909057617188,9.95716845520007
451.0,3.0,21.0,1159.0,1.0,0.67,1.74,3.0,907.0,579.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.7811674656686347,1.0,0.0,2.0,2.0,4.0,2.0,3.9,Asia,Cambodia,phnom-penh-cambodia,64.9104232788086,95.734130859375,46.4180122811008
354.0,3.0,50.0,1464.0,1.0,0.67,1.74,3.0,873.0,486.0,1.0,1.0,3.0,2.0,1.0,1.0,10.0,2.0,1.0,1.0,2.0,2.2783901637563875,1.0,0.0,3.0,2.0,4.0,4.0,3.87,Asia,Cambodia,siem-reap-cambodia,64.9104232788086,95.734130859375,46.4180122811008
198.0,2.0,57.0,1037.0,1.0,0.3,0.37,3.0,506.0,228.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,3.25,Asia,India,chennai-india,88.0,97.5,15.3430503454798
102.0,2.0,187.0,915.0,1.0,0.33,0.91,3.0,458.0,200.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.5,Asia,India,jaipur-india,88.0,97.5,15.3430503454798
88.0,2.0,196.0,671.0,1.0,0.35,1.42,3.0,454.0,237.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.69,Asia,India,agra-india,88.0,97.5,15.3430503454798
